phone,DBA,BORO,STREET,ZIPCODE,CUISINE DESCRIPTION,Score Count,Score Recent,Score Max,Score Min,Score Average,Score StdDev,Grade A Count,Grade B Count,Grade C Count,Not Yet Graded,P Count,Z Count,,,,,
9176135791,MUNCHERY,MANHATTAN,1ST AVE,10017,American,2,10,7,7,7,0,2,0,0,0,0,0,,,,,
9176135791,MUNCHERY,MANHATTAN,W 44TH ST,10036,American,4,10,10,0,5,5.773502692,3,0,0,0,0,0,,,,,
9176135791,MUNCHERY,MANHATTAN,WEST ST,10014,American,6,10,11,7,9,2.19089023,6,0,0,0,0,0,,,,,
9176137264,THE HAMILTON,MANHATTAN,AMSTERDAM AVE,10025,American,13,10,22,10,16.69230769,5.170180774,5,0,0,0,0,0,,,,,
9176158888,HAPPY PALACE,QUEENS,41ST AVE,11355,Other,7,25,25,23,24.14285714,1.069044968,0,0,0,0,0,4,,,,,
9176186100,WILLIAMSBURG PIZZA,BROOKLYN,ATLANTIC AVENUE,11217,Pizza,3,0,2,0,1.333333333,1.154700538,3,0,0,0,0,0,,,,,
9176186310,1876/BEERS OF BROOKLYN,BROOKLYN,ATLANTIC AVENUE,11217,"Bottled beverages, including water, sodas, juices, etc.",5,0,9,0,4,4.636809248,3,0,0,0,0,0,,,,,
9176186310,40/40 CLUB BAR,BROOKLYN,ATLANTIC AVENUE,11217,American,5,0,15,0,7.4,7.503332593,3,0,0,0,0,0,,,,,
9176186310,ABIGAEL'S BROOKLYN,BROOKLYN,ATLANTIC AVENUE,11217,American,4,0,10,3,6.75,2.872281323,4,0,0,0,0,0,,,,,
9176186310,AMERICAN EXPRESS CENTURION LOUNGE,BROOKLYN,ATLANTIC AVENUE,11217,"Bottled beverages, including water, sodas, juices, etc.",3,0,5,0,2.333333333,2.516611478,3,0,0,0,0,0,,,,,
9176186310,BED STUY,BROOKLYN,ATLANTIC AVENUE,11217,Barbecue,3,0,5,0,1.666666667,2.886751346,3,0,0,0,0,0,,,,,
9176186310,BOOMER AND CARTON,BROOKLYN,ATLANTIC AVENUE,11217,American,7,0,6,0,4,2.768874621,6,0,0,0,0,0,,,,,
9176186310,BQE,BROOKLYN,ATLANTIC AVENUE,11217,Barbecue,5,0,12,2,9.2,4.147288271,5,0,0,0,0,0,,,,,
9176186310,BROOKLYN BANGERS & DOGS,BROOKLYN,ATLANTIC AVENUE,11217,Hamburgers,4,0,5,0,3.25,2.217355783,4,0,0,0,0,0,,,,,
9176186310,BROOKLYN BANGERS & DOGS,BROOKLYN,ATLANTIC AVENUE,11217,Hotdogs,5,0,10,5,8.6,2.073644135,5,0,0,0,0,0,,,,,
9176186310,BROOKLYN BURGER,BROOKLYN,ATLANTIC AVENUE,11217,Hamburgers,4,0,12,2,7,5.773502692,4,0,0,0,0,0,,,,,
9176186310,BUFFALO BOSS,BROOKLYN,ATLANTIC AVENUE,11217,Chicken,4,0,7,2,4.5,2.886751346,4,0,0,0,0,0,,,,,
9176186310,BUFFALO BOSS,BROOKLYN,ATLANTIC AVENUE,11217,Hotdogs,3,0,5,2,3,1.732050808,3,0,0,0,0,0,,,,,
9176186310,CALEXICO,BROOKLYN,ATLANTIC AVENUE,11217,American,3,0,8,2,4,3.464101615,3,0,0,0,0,0,,,,,
9176186310,CARLA HALL'S SOUTHERN KITCHEN,BROOKLYN,ATLANTIC AVENUE,11217,Steak,4,0,7,4,5,1.414213562,4,0,0,0,0,0,,,,,
9176186310,DAVID'S K DELI,BROOKLYN,ATLANTIC AVENUE,11217,Jewish/Kosher,3,0,3,0,1.666666667,1.527525232,3,0,0,0,0,0,,,,,
9176186310,HABANA OUTPOST,BROOKLYN,ATLANTIC AVENUE,11217,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",4,0,10,0,5.5,5.259911279,4,0,0,0,0,0,,,,,
9176186310,HABANA OUTPOST (Barclay Center),BROOKLYN,ATLANTIC AVENUE,11217,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3,0,5,0,2.333333333,2.516611478,3,0,0,0,0,0,,,,,
9176186310,HONDA/LEGENDS LOUNGE,BROOKLYN,ATLANTIC AVENUE,11217,American,4,0,5,3,4,1.154700538,4,0,0,0,0,0,,,,,
9176186310,JUNIORS,BROOKLYN,ATLANTIC AVENUE,11217,American,5,0,13,0,7,6.041522987,5,0,0,0,0,0,,,,,
9176186310,JUNIOR'S BLUE MARBLE & MORE,BROOKLYN,ATLANTIC AVENUE,11217,Bakery,3,0,2,0,1.333333333,1.154700538,3,0,0,0,0,0,,,,,
9176186310,LOWER SUITES STOLI BAR SOUTH CLUB LOUNGE,BROOKLYN,ATLANTIC AVENUE,11217,American,3,0,5,2,3.666666667,1.527525232,3,0,0,0,0,0,,,,,
9176186310,NATHAN'S FAMOUS,BROOKLYN,ATLANTIC AVENUE,11217,Hotdogs,10,0,10,0,6.4,3.83550663,9,0,0,0,0,0,,,,,
9176186310,NORTH CLUB LOUNGE,BROOKLYN,ATLANTIC AVENUE,11217,American,3,0,2,0,1.333333333,1.154700538,3,0,0,0,0,0,,,,,
9176186310,NORTH SUITE STOLI BAR,BROOKLYN,ATLANTIC AVENUE,11217,American,3,0,3,0,1.666666667,1.527525232,3,0,0,0,0,0,,,,,
9176186310,PAISANO'S BURGER,BROOKLYN,ATLANTIC AVENUE,11217,American,4,0,4,0,2.5,1.914854216,4,0,0,0,0,0,,,,,
9176186310,PAISANOS BURGERSCALEXICO,BROOKLYN,ATLANTIC AVENUE,11217,Hamburgers,4,0,12,2,7,5.773502692,4,0,0,0,0,0,,,,,
9176186310,PAISANO'S BUTCHER BURGER/FRESO,BROOKLYN,ATLANTIC AVENUE,11217,Hamburgers,4,0,10,3,7.5,3.31662479,4,0,0,0,0,0,,,,,
9176186310,PRESS DINING & BEER ROOM,BROOKLYN,ATLANTIC AVENUE,11217,American,4,0,9,2,5.5,4.041451884,4,0,0,0,0,0,,,,,
9176186310,TASTE NY,BROOKLYN,ATLANTIC AVENUE,11217,"Bottled beverages, including water, sodas, juices, etc.",6,0,10,2,5.333333333,3.777124126,3,0,0,0,0,0,,,,,
9176186310,THOMAS THE GREEK,BROOKLYN,ATLANTIC AVENUE,11217,Hamburgers,9,0,30,0,17.77777778,14.54112941,4,0,0,0,0,0,,,,,
9176186310,UPPER SOUTH SUITE STOLI BAR AND STORAGE ROOM 5C29.03,BROOKLYN,ATLANTIC AVENUE,11217,American,3,0,2,0,0.666666667,1.154700538,3,0,0,0,0,0,,,,,
9176186310,WILLIAMSBURG PIZZA,BROOKLYN,ATLANTIC AVENUE,11217,Pizza,4,0,7,0,2.75,2.986078811,4,0,0,0,0,0,,,,,
9176186311,ATLANTIC FREEZE,BROOKLYN,ATLANTIC AVE,11217,American,10,13,18,2,13.7,4.922736366,6,0,0,0,0,0,,,,,
9176186317,Billboard Lounge,BROOKLYN,ATLANTIC AVENUE,11217,"Bottled beverages, including water, sodas, juices, etc.",3,2,5,2,3,1.732050808,3,0,0,0,0,0,,,,,
9176186317,CALVIN KLEIN COURTSIDE KITCHEN,BROOKLYN,ATLANTIC AVENUE,11217,American,9,2,31,0,21.66666667,14.11559421,3,0,0,0,0,0,,,,,
9176186319,SUGAR FACTORY,BROOKLYN,ATLANTIC AVE,11217,"Ice Cream, Gelato, Yogurt, Ices",5,0,12,0,8.2,5.495452666,2,0,0,0,0,0,,,,,
9176205049,L.J. PIZZA,BRONX,E 233RD ST,10466,Pizza,2,11,11,11,11,0,2,0,0,0,0,0,,,,,
9176205105,SAUCE,MANHATTAN,RIVINGTON ST,10002,Italian,6,10,22,10,18,6.196773354,2,0,0,0,0,0,,,,,
9176207468,DUNKIN' DONUTS,BROOKLYN,17TH AVE,11214,Donuts,3,2,2,2,2,0,3,0,0,0,0,0,,,,,
9176210210,BEIJING STYLE BARBEQUE,QUEENS,BOWNE STREET,11355,Chinese,22,7,40,7,23.45454545,12.3123139,6,5,0,0,0,0,,,,,
9176215233,PATISSERIE VANESSA,MANHATTAN,PARK AVE,10029,Bakery,9,2,17,2,9.666666667,6.08276253,5,0,0,0,0,0,,,,,
9176217373,KUMGANGSAN,QUEENS,ROOSEVELT AVE,11354,Korean,6,17,17,13,14.33333333,2.065591118,0,2,0,0,0,0,,,,,
9176247090,SIBLINGS BEST,QUEENS,LINDEN BLVD,11412,Soul Food,7,13,18,13,15.85714286,2.672612419,3,0,0,0,0,0,,,,,
9176248039,Kennedy's Chicken & Grill,MANHATTAN,AMSTERDAM AVE,10032,Chicken,3,13,13,13,13,0,0,0,0,3,0,0,,,,,
9176270785,HUNGER PANG,BROOKLYN,CHURCH AVE,11218,Asian,5,22,22,22,22,0,0,0,0,5,0,0,,,,,
9176271984,GIVERS AND TAKERS,BROOKLYN,3RD AVE,11215,American,13,9,17,7,12.07692308,4.517771177,6,0,0,0,0,0,,,,,
9176272967,THE DRIFT,BROOKLYN,MEEKER AVE,11222,Other,3,13,13,13,13,0,3,0,0,0,0,0,,,,,
9176274174,C'MON EVERYBODY,BROOKLYN,FRANKLIN AVE,11238,American,6,12,14,12,13,1.095445115,3,0,0,0,0,0,,,,,
9176280887,DARLING'S,BROOKLYN,HIMROD ST,11237,Other,2,4,4,4,4,0,2,0,0,0,0,0,,,,,
9176287052,DUNKIN' DONUTS,BROOKLYN,GRAND STREET,11211,American,31,12,33,9,16.74193548,7.899230941,16,0,0,0,0,0,,,,,
9176318300,KENNEDY FRIED CHICKEN & PIZZA,BRONX,E TREMONT AVE,10457,Chicken,26,24,30,8,18.53846154,7.813991396,7,8,0,0,0,0,,,,,
9176318398,K & L RESTAURANT AND CATERING SERVICE,BRONX,3RD AVENUE,10451,Caribbean,15,10,22,7,15,5.744562647,8,5,0,0,0,0,,,,,
9176319444,STADIUM PIZZA BAR RESTAURANT,BRONX,EAST  157 STREET,10451,American,20,41,43,0,22.7,16.06270607,5,0,0,0,1,0,,,,,
9176349901,TEXAS CHICKEN & BURGER,BRONX,WESTCHESTER AVE,10462,Chicken,11,9,17,4,11.63636364,5.714415583,5,0,0,0,0,0,,,,,
9176356911,BARZINHO,MANHATTAN,HESTER STREET,10002,Brazilian,17,11,19,2,12.23529412,4.19120227,11,3,0,0,1,0,,,,,
9176370007,NEW TUNG HING,BROOKLYN,4TH AVE,11220,Chinese,1,4,4,4,4,#DIV/0!,1,0,0,0,0,0,,,,,
9176393006,AVENUE DINER,MANHATTAN,2ND AVE,10022,American,2,12,12,12,12,0,2,0,0,0,0,0,,,,,
9176393089,BLACK TAP,MANHATTAN,BROOME ST,10013,American,19,13,31,11,20.63157895,8.9207033,9,0,0,0,0,0,,,,,
9176393089,BLACK TAP,MANHATTAN,W 55TH ST,10019,American,8,13,31,9,22.75,11.38608173,3,0,0,0,0,0,,,,,
9176393197,Esperanto Fonda,MANHATTAN,EAST    1 STREET,10003,French,10,54,54,24,42,15.49193338,0,0,6,0,0,0,,,,,
9176393212,SWEETGREEN GREENWICH VILLAGE,MANHATTAN,BLEECKER ST,10012,American,1,6,6,6,6,#DIV/0!,1,0,0,0,0,0,,,,,
9176393262,2ND CITY,MANHATTAN,HUDSON ST,10014,Filipino,11,28,28,10,20.36363636,7.632466538,2,0,0,0,0,0,,,,,
9176393302,PANDA EXPRESS,MANHATTAN,8TH AVE,10001,Chinese,2,9,9,9,9,0,2,0,0,0,0,0,,,,,
9176393342,RAI RAI KEN,MANHATTAN,AMSTERDAM AVE,10027,Japanese,5,3,21,0,13.2,10.73312629,2,0,0,0,0,0,,,,,
9176393352,BONNIE VEE,MANHATTAN,STANTON ST,10002,American,5,7,8,5,7,1.224744871,5,0,0,0,0,0,,,,,
9176393401,A LA MODE SHOPPE,MANHATTAN,E 55TH ST,10022,"Ice Cream, Gelato, Yogurt, Ices",2,6,6,0,3,4.242640687,2,0,0,0,0,0,,,,,
9176393420,GEBHARD'S BEER CULTURE,MANHATTAN,W 72ND ST,10023,American,5,2,24,2,19.6,9.838699101,1,0,0,0,0,0,,,,,
9176393441,La Panineria,MANHATTAN,W 36TH ST,10018,Sandwiches/Salads/Mixed Buffet,2,5,5,2,3.5,2.121320344,1,0,0,0,0,0,,,,,
9176393446,THE UNCOMMONS,MANHATTAN,THOMPSON ST,10012,Delicatessen,10,10,11,4,8.8,2.658320272,8,0,0,0,0,0,,,,,
9176393549,RAMEN ZUNDO-YA,MANHATTAN,E 10TH ST,10003,Japanese,3,10,10,0,6.666666667,5.773502692,2,0,0,0,0,0,,,,,
9176393571,EMMETTS,MANHATTAN,MACDOUGAL ST,10012,American,32,7,28,7,16.84375,7.039562738,10,4,0,0,0,0,,,,,
9176393578,EDDIE'S DELI & PIZZA,MANHATTAN,E 116TH ST,10029,American,7,11,11,10,10.71428571,0.487950036,7,0,0,0,0,0,,,,,
9176393864,PIG N WHISTLE,MANHATTAN,W 46TH ST,10036,American,11,12,25,7,13.90909091,7.327408075,6,0,0,0,0,0,,,,,
9176393940,USHIWAKAMARU,MANHATTAN,W 23RD ST,10011,Japanese,7,7,24,7,17.57142857,8.079957567,3,0,0,0,0,0,,,,,
9176393947,MODHU MITA INDIAN RESTAURANT,MANHATTAN,7TH AVE,10039,Indian,13,8,30,3,18.69230769,9.826703545,4,0,0,0,1,0,,,,,
9176393950,TRIPLE SHOT WORLD ATLAS CAFE,MANHATTAN,CLINTON ST,10002,Caf̩/Coffee/Tea,4,11,11,8,9.5,1.732050808,2,0,0,0,0,0,,,,,
9176404867,DUZER'S LOCAL CAFE + MARKET,STATEN ISLAND,VAN DUZER ST,10304,Caf̩/Coffee/Tea,6,10,20,0,15,8.366600265,1,0,0,0,0,0,,,,,
9176404867,HENRY'S LOCAL,BROOKLYN,HENRY ST,11231,Caf̩/Coffee/Tea,20,10,32,2,19.05,11.17080311,8,0,0,0,0,0,,,,,
9176405141,SHELI RESTAURANT,BROOKLYN,BROADWAY,11211,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",15,12,40,10,22.93333333,14.43936419,9,0,0,0,0,0,,,,,
9176406083,Yong Kong Street,MANHATTAN,8TH AVE,10019,Japanese,6,12,25,12,20.66666667,6.713171133,2,0,0,0,0,0,,,,,
9176409569,HAWA SMOOTHIE,MANHATTAN,E 14 ST,10009,"Juice, Smoothies, Fruit Salads",9,9,17,5,11.88888889,4.342938074,6,0,0,0,0,0,,,,,
9176421962,Scoops Ice cream and Cafe,STATEN ISLAND,JEWETT AVE,10314,"Ice Cream, Gelato, Yogurt, Ices",32,2,46,0,31.90625,14.39838561,5,0,5,0,1,0,,,,,
9176425641,TRIPLE T PIZZA & BURGERS,BRONX,BOSTON ROAD,10469,Pizza,22,12,32,6,18.95454545,9.459071095,8,5,0,0,0,0,,,,,
9176452276,re.union,BROOKLYN,UNION AVE,11211,Caf̩/Coffee/Tea,14,12,38,4,13.42857143,10.95244466,8,0,0,0,2,0,,,,,
9176455380,WISH 37 RESTAURANT/BAR,BRONX,BRUCKNER BOULEVARD,10454,American,8,9,12,9,11.25,1.38873015,8,0,0,0,0,0,,,,,
9176486071,TWISTED DISH TAVERN,STATEN ISLAND,ANNADALE RD,10312,American,24,7,55,7,25.375,17.38768305,7,4,0,0,3,0,,,,,
9176500956,MID-BREAK CAFE,BROOKLYN,18TH AVE,11204,Caf̩/Coffee/Tea,5,12,12,12,12,0,3,0,0,0,0,0,,,,,
9176506186,MAX FISH,MANHATTAN,ORCHARD ST,10002,American,7,12,12,9,10.28571429,1.603567451,7,0,0,0,0,0,,,,,
9176508796,MOON & FLOWER HOUSE,BROOKLYN,AVENUE U,11229,Chinese,4,7,12,7,9.5,2.886751346,2,0,0,0,0,0,,,,,
9176516158,GREEN HOUSE,BROOKLYN,FLATBUSH AVE,11225,Caf̩/Coffee/Tea,6,9,13,0,8.833333333,4.750438576,4,0,0,0,0,0,,,,,
9176517022,DELICIAS CUENCANAS RESTAURANT,QUEENS,HILLSIDE AVE,11432,Spanish,2,13,13,13,13,0,2,0,0,0,0,0,,,,,
9176524779,SWELL DIVE,BROOKLYN,BEDFORD AVE,11205,Tex-Mex,10,11,33,4,20.6,13.31832489,3,0,0,0,0,0,,,,,
9176530633,THE RANDOLPH AT BROOME,MANHATTAN,BROOME STREET,10013,American,8,12,12,2,8.375,3.204349722,8,0,0,0,0,0,,,,,
9176536988,SIENTASE DE MARAVILLA (herbal life),BRONX,WATSON AVENUE,10472,"Juice, Smoothies, Fruit Salads",3,2,3,2,2.333333333,0.577350269,3,0,0,0,0,0,,,,,
9176553379,BOBWHITE LUNCH AND SUPPER COUNTER,MANHATTAN,7TH AVE S,10014,American,4,11,28,5,13.75,9.912113801,2,0,0,0,0,0,,,,,
9176558638,YOGURT CITY,QUEENS,JUNCTION BLVD,11372,"Ice Cream, Gelato, Yogurt, Ices",12,7,15,7,10.58333333,3.315482505,9,0,0,0,0,0,,,,,
9176565633,BROOKLYN BANH MI,BROOKLYN,LORIMER ST,11211,Sandwiches,3,9,9,0,6,5.196152423,2,0,0,0,0,0,,,,,
9176566788,POURING RIBBONS,MANHATTAN,AVENUE B,10009,American,12,16,16,10,13.83333333,2.757908738,5,4,0,0,0,0,,,,,
9176567699,NOSTRAND CAFE,BROOKLYN,NOSTRAND AVE,11216,Caf̩/Coffee/Tea,12,9,32,2,20.66666667,12.12310591,3,0,0,0,0,0,,,,,
9176573934,MANSIONS CATERING,MANHATTAN,WEST    8 STREET,10011,Chinese,39,21,39,12,24.97435897,8.523920458,3,8,6,0,0,0,,,,,
9176573942,ELREY,MANHATTAN,STANTON STREET,10002,Caf̩/Coffee/Tea,18,9,33,7,17.77777778,10.27593165,8,0,0,0,0,0,,,,,
9176578888,PORTABLE CHEF,MANHATTAN,3RD AVE,10035,American,2,7,7,7,7,0,2,0,0,0,0,0,,,,,
9176580844,HOT BAGELS,BROOKLYN,ROCKAWAY PARKWAY,11236,Sandwiches/Salads/Mixed Buffet,27,22,38,2,21.25925926,11.43743043,7,3,0,0,0,0,,,,,
9176588941,BIRDY'S,BROOKLYN,MYRTLE AVE,11221,American,4,13,13,8,11.75,2.5,4,0,0,0,0,0,,,,,
9176588941,OLD STANLEY'S,BROOKLYN,WYCKOFF AVE,11237,American,13,13,30,5,13.46153846,7.589635308,7,0,0,0,0,0,,,,,
9176588941,THE NARROWS,BROOKLYN,FLUSHING AVENUE,11237,American,13,13,19,6,10.23076923,5.214624406,9,0,0,0,0,0,,,,,
9176601103,BITE OF HONG KONG,MANHATTAN,CHRYSTIE ST,10002,Chinese,26,11,32,3,17.38461538,8.926710136,10,0,0,0,0,0,,,,,
9176601319,NANA SUSHI,MANHATTAN,3RD AVE,10016,Asian,19,12,40,9,23.36842105,13.18758055,7,0,0,0,0,0,,,,,
9176603113,TEAS SHOP,BROOKLYN,8TH AVE,11220,Caf̩/Coffee/Tea,3,12,12,12,12,0,3,0,0,0,0,0,,,,,
9176606451,SUBWAY,BRONX,WESTCHESTER SQ,10461,American,2,8,8,8,8,0,2,0,0,0,0,0,,,,,
9176607178,T-SWIRL CREPE,QUEENS,AUSTIN ST,11375,"Ice Cream, Gelato, Yogurt, Ices",1,2,2,2,2,#DIV/0!,1,0,0,0,0,0,,,,,
9176620727,MARCY & MYRTLE COFFEE BAR,BROOKLYN,MARCY AVE,11206,Caf̩/Coffee/Tea,24,12,37,3,17.625,11.91569115,10,0,0,0,0,0,,,,,
9176626895,THE CLIFF,MANHATTAN,W 202ND AVE,10034,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",7,0,9,0,5.714285714,3.251373336,4,0,0,0,0,0,,,,,
9176632149,PHILLIP MORRIS INTERNATIONAL,MANHATTAN,PARK AVENUE,10017,American,7,9,13,7,9.571428571,2.507132682,7,0,0,0,0,0,,,,,
9176643030,BLUESTONE LANE,MANHATTAN,E 90TH ST,10128,Caf̩/Coffee/Tea,17,7,32,7,21.82352941,8.966850716,4,3,0,0,0,0,,,,,
9176644591,LA NEWYORKINA,MANHATTAN,W 17TH ST,10011,"Ice Cream, Gelato, Yogurt, Ices",2,0,10,0,5,7.071067812,2,0,0,0,0,0,,,,,
9176648350,JOHN'S LUNCHEONETTE,BRONX,EAST GUN HILL ROAD,10467,American,10,5,17,3,10.4,5.966573556,6,0,0,0,0,0,,,,,
9176673280,321 ICE CREAM SHOP,BROOKLYN,GRAND ST,11211,"Ice Cream, Gelato, Yogurt, Ices",3,5,5,2,4,1.732050808,2,0,0,0,0,0,,,,,
9176683223,ESSBAR GARDEN,BROOKLYN,METROPOLITAN AVE,11211,American,2,5,6,5,5.5,0.707106781,1,0,0,0,0,0,,,,,
9176690955,MENCHIES,BRONX,JOHNSON AVE,10463,"Ice Cream, Gelato, Yogurt, Ices",2,5,5,5,5,0,1,0,0,0,0,0,,,,,
9176691960,LIANJIANG RESTAURANT,MANHATTAN,DIVISION ST,10002,Chinese,10,35,35,0,30.5,10.9163486,0,0,0,7,0,0,,,,,
9176694591,LA NEWYORKINA,MANHATTAN,W 30TH ST,10011,"Ice Cream, Gelato, Yogurt, Ices",2,10,10,0,5,7.071067812,2,0,0,0,0,0,,,,,
9176704837,MOKJA,MANHATTAN,1ST AVE,10028,Korean,7,12,19,12,17,3.415650255,2,0,0,0,0,0,,,,,
9176716197,BROOKLYN BAZAAR/ GOLDEN BROWN/VINCE ICE CREAM,BROOKLYN,GREENPOINT AVE,11222,American,5,51,51,51,51,0,0,0,0,5,0,0,,,,,
9176718005,SUSHI Q JAPANESE RESTAURANT,BRONX,CROSBY AVE,10461,Japanese,20,12,20,9,14.1,4.767212581,10,0,0,0,0,0,,,,,
9176737943,THE LOCAL ICE CREAM,BROOKLYN,CLASSON AVE,11238,"Ice Cream, Gelato, Yogurt, Ices",6,2,10,0,5.333333333,5.163977795,3,0,0,0,0,0,,,,,
9176743328,MEET THE MEAT,QUEENS,21ST ST,11105,Steak,10,13,15,7,12.8,2.347575582,6,0,0,0,0,0,,,,,
9176743624,COCKTAILS,BROOKLYN,MALCOLM X BLVD,11233,Other,1,5,5,5,5,#DIV/0!,1,0,0,0,0,0,,,,,
9176745443,JENNIFER CAFE,MANHATTAN,1 AVENUE,10003,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",18,10,23,10,13.16666667,4.617740726,11,0,0,0,0,0,,,,,
9176748956,UPSTATE,MANHATTAN,1 AVENUE,10003,Seafood,20,2,20,2,12.05,5.744333592,9,0,0,0,0,0,,,,,
9176756266,MEZZE BAR,MANHATTAN,9 AVENUE,10036,Mediterranean,35,11,77,8,36.22857143,27.2181662,7,6,0,0,0,0,,,,,
9176756272,WHILE WE WERE YOUNG,MANHATTAN,W 10TH ST,10014,American,2,7,7,7,7,0,2,0,0,0,0,0,,,,,
9176756454,TAVO,MANHATTAN,HUDSON ST,10014,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3,12,12,12,12,0,3,0,0,0,0,0,,,,,
9176756515,CHIRPING CHICKEN,MANHATTAN,COLUMBUS AVE,10025,American,4,9,13,9,11,2.309401077,4,0,0,0,0,0,,,,,
9176756613,CHOZA TAQUERIA,MANHATTAN,PARK AVE,10017,Mexican,9,10,25,10,20.33333333,6.020797289,2,4,0,0,0,0,,,,,
9176756616,SWEETGREEN,MANHATTAN,W 115TH ST,10025,Soups & Sandwiches,11,18,23,6,15,6.92820323,4,0,0,0,0,0,,,,,
9176756666,CHOPPED PARSLEY,MANHATTAN,W 146TH ST,10031,Japanese,3,7,7,2,5.333333333,2.886751346,2,0,0,0,0,0,,,,,
9176756723,SHINBASHI RESTAURANT,MANHATTAN,1ST AVE,10003,Japanese,7,14,23,14,20.42857143,4.391550328,0,2,0,0,0,0,,,,,
9176756835,ARTS AND CRAFTS BEER PARLOR,MANHATTAN,AMSTERDAM AVE,10025,American,5,19,19,4,16,6.708203932,1,0,0,0,0,0,,,,,
9176756878,108 FOOD DRIED HOT POT,MANHATTAN,BROADWAY,10025,Chinese,1,3,3,3,3,#DIV/0!,0,0,0,1,0,0,,,,,
9176756887,GALERIA,MANHATTAN,CLINTON ST,10002,Brazilian,8,12,16,8,11.25,3.327375628,4,0,0,0,0,0,,,,,
9176756942,MI-NE SUSHI TOTOYA,MANHATTAN,6TH AVE,10011,Japanese,5,11,36,11,26,13.69306394,2,0,0,0,0,0,,,,,
9176757158,BARRY'S BOOTCAMP PARK AVE SOUTH,MANHATTAN,E 27TH ST,10016,"Juice, Smoothies, Fruit Salads",2,9,9,9,9,0,2,0,0,0,0,0,,,,,
9176757258,HARLEM BLUES CAFE,MANHATTAN,5TH AVE,10037,French,1,3,3,3,3,#DIV/0!,1,0,0,0,0,0,,,,,
9176757454,BINGBOX SNOW CREAM,MANHATTAN,2ND AVE,10003,"Ice Cream, Gelato, Yogurt, Ices",12,18,21,3,15.66666667,7.364945637,1,0,0,0,0,0,,,,,
9176757581,MOTORINO,MANHATTAN,COLUMBUS AVE,10024,Pizza/Italian,5,5,56,5,45.8,22.80789337,0,0,0,0,0,1,,,,,
9176757600,BREAD,MANHATTAN,KENMARE ST,10012,Italian,3,16,16,10,14,3.464101615,0,2,0,0,0,0,,,,,
9176757679,DHAULAGIRI KITCHEN,MANHATTAN,Lexington Ave,10016,Asian,17,9,43,9,30.35294118,13.14315971,2,4,0,0,0,0,,,,,
9176757707,BODEGA PIZZA,MANHATTAN,BROADWAY,10040,Pizza,10,12,17,11,13.1,2.726414006,3,0,0,0,0,0,,,,,
9176757840,CAROL'S CAFE,MANHATTAN,E 51ST ST,10022,American,2,56,56,56,56,0,0,0,0,2,0,0,,,,,
9176757840,FOODBELLA,MANHATTAN,EAST   51 STREET,10022,American,1,56,28,28,28,#DIV/0!,0,0,0,1,0,0,,,,,
9176761008,BROOKVIN,BROOKLYN,7TH AVE,11215,Tapas,8,10,18,5,12.125,5.111262075,5,0,0,0,0,0,,,,,
9176769421,T & G RESTAURANT AND GRILL,BROOKLYN,UTICA AVE,11213,Caribbean,7,16,21,3,16.28571429,6.369570517,0,3,0,0,0,0,,,,,
9176769804,ESTHER'S RESTAURANT AND DELI,STATEN ISLAND,HYLAN BLVD,10305,Spanish,5,17,17,14,15.8,1.643167673,0,3,0,0,0,0,,,,,
9176787789,M2 CAFE,BROOKLYN,13TH AVE,11219,Asian,10,27,39,27,31.8,6.196773354,0,0,0,0,0,6,,,,,
9176789213,KARU CAFE,QUEENS,ROOSEVELT AVE,11377,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",3,5,9,5,7.666666667,2.309401077,1,0,0,0,0,0,,,,,
9176799999,TONIGHT LOUNGE,QUEENS,MAPLE AVE,11355,Asian,8,7,42,7,25.5,14.76482306,2,0,0,0,0,0,,,,,
9176800335,DUNKIN DONUTS,MANHATTAN,CANAL ST,10013,Donuts,2,12,12,12,12,0,2,0,0,0,0,0,,,,,
9176805280,ELINGTON IN THE PARK,MANHATTAN,HUDSON BEACH,10025,American,20,13,47,9,29.55,14.24401998,2,0,6,0,0,0,,,,,
9176811472,SUBWAY,MANHATTAN,WEST   41 STREET,10036,Sandwiches,11,5,15,2,10.54545455,4.803407881,7,0,0,0,0,0,,,,,
9176814479,WOLFETONE'S IRISH PUB & KITCHEN,MANHATTAN,E 29TH ST,10016,American,11,7,21,5,13,6.542170894,5,0,0,0,0,0,,,,,
9176817631,MELODY KARAOKE,QUEENS,MAIN STREET,11355,Chinese,12,9,20,2,13,5.799686512,8,0,0,0,0,0,,,,,
9176818833,JUPIOCA,MANHATTAN,W 14TH ST,10011,"Juice, Smoothies, Fruit Salads",3,7,7,2,5.333333333,2.886751346,2,0,0,0,0,0,,,,,
9176820969,IMPERIAL BIKER BAR,BROOKLYN,FRANKLIN AVENUE,11238,American,28,10,41,9,18.82142857,8.861291484,3,11,0,0,0,0,,,,,
